account_length,international_plan,voice_mail_plan,number_vmail_messages,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churn,total_net_minutes,total_net_calls,total_net_charge
119,0,0,0.0,8.3,3.0,2.24,2,0,540.9,296.0,46.58
43,0,1,36.0,8.7,8.0,2.35,1,0,434.1,260.0,41.019999999999996
136,0,0,0.0,13.0,6.0,3.51,2,0,563.0,291.0,52.05
149,0,0,0.0,10.7,3.0,2.89,0,0,479.1,277.0,45.03
77,0,0,0.0,9.0,4.0,2.43,1,0,627.8,326.0,59.1
110,0,0,0.0,10.3,6.0,2.78,2,0,545.8,293.0,47.650000000000006
70,0,0,0.0,7.9,4.0,2.13,1,0,502.5,304.0,56.010000000000005
155,0,0,0.0,8.8,8.0,2.38,1,0,658.8000000000001,288.0,66.96000000000001
151,0,1,27.0,7.8,3.0,2.11,3,0,532.9,359.0,51.71
125,0,0,0.0,14.2,5.0,3.83,4,1,501.5,318.0,54.7
83,0,0,0.0,8.6,2.0,2.32,1,0,507.1,329.0,52.059999999999995
94,0,0,0.0,11.6,5.0,3.13,0,0,629.6,315.0,58.15
11,0,1,36.0,6.9,6.0,1.86,1,0,679.5,263.0,74.22
92,0,0,0.0,8.2,3.0,2.21,3,0,660.4,340.0,61.28
70,0,1,20.0,11.9,2.0,3.21,0,0,614.0,266.5,63.5
82,0,0,0.0,8.2,5.0,2.21,0,0,511.20000000000005,313.0,51.66
65,0,0,0.0,11.1,7.0,3.0,1,0,509.1,321.0,48.25
102,0,0,0.0,12.1,4.0,3.27,0,1,633.1,312.0,58.71
78,0,0,0.0,10.6,1.0,2.86,1,0,595.3,287.0,56.13
77,1,0,0.0,9.0,6.0,2.43,1,0,594.9,268.0,58.779999999999994
58,0,1,29.0,11.0,3.0,2.97,2,0,540.0,264.0,61.529999999999994
38,0,0,0.0,10.8,3.0,2.92,0,0,479.3,254.0,43.339999999999996
87,0,0,0.0,7.2,7.0,1.94,2,0,611.4,302.0,51.47
72,1,0,0.0,7.7,3.0,2.08,4,0,546.8,306.0,65.37
69,0,0,0.0,11.6,10.0,3.13,2,0,494.0,282.0,43.7
85,0,0,0.0,5.0,8.0,1.35,3,0,463.19999999999993,276.0,45.84
176,0,0,0.0,9.0,4.0,2.43,1,0,681.7,305.0,67.12
133,0,0,0.0,10.5,2.0,2.84,3,0,556.6125000000001,337.0,62.276250000000005
146,0,0,0.0,5.8,3.0,1.57,3,0,669.5,280.0,66.22
31,0,0,0.0,11.5,6.0,3.11,0,0,546.2,251.0,46.82
78,1,0,0.0,8.3,2.0,2.24,3,1,449.9,339.0,35.86
118,0,0,0.0,14.9,4.0,4.02,1,0,395.5,267.0,32.56999999999999
119,0,0,0.0,13.0,6.0,3.51,3,0,448.4,265.0,35.81
141,0,0,0.0,9.6,3.0,2.59,0,1,689.5,263.0,72.72
150,1,0,0.0,15.6,4.0,4.21,1,1,468.5,328.0,40.85
76,0,0,0.0,5.2,9.0,1.4,3,0,556.0,328.0,60.21
159,0,1,36.0,13.3,7.0,3.59,1,0,713.5,338.0,77.21000000000001
66,0,0,0.0,11.2,1.0,3.02,0,0,512.3,273.0,54.59
139,0,0,0.0,10.8,4.0,2.92,1,0,515.6,318.0,45.17
122,1,0,0.0,10.0,4.0,2.7,0,0,418.5,332.0,33.589999999999996
91,0,0,0.0,9.8,3.0,2.65,4,1,500.0,241.0,50.910000000000004
131,0,0,0.0,10.1,4.0,2.73,1,0,347.1,242.0,29.1
135,0,0,0.0,6.6,1.0,1.78,0,0,585.7,283.0,64.0
129,0,0,0.0,10.8,1.0,2.92,2,0,647.2,351.0,67.09
85,0,0,0.0,10.0,8.0,2.7,2,0,607.6,303.0,49.28
125,0,0,0.0,10.6,5.0,2.86,0,0,646.9000000000001,356.0,58.81
67,0,0,0.0,11.7,6.0,3.16,3,0,708.8,256.0,67.29
61,0,1,28.0,12.1,4.0,3.27,1,0,624.8,243.0,66.86
135,1,0,0.0,12.7,6.0,3.43,3,0,572.9,339.0,56.35
43,0,1,26.0,12.9,1.0,3.48,3,0,510.29999999999995,317.0,48.51
120,0,0,0.0,10.2,4.0,2.75,3,0,515.9,333.0,41.6
62,0,0,0.0,13.4,4.0,3.62,0,0,648.8,320.0,65.50999999999999
160,0,1,37.0,11.1,8.0,3.0,3,0,533.7,308.0,52.290000000000006
67,0,0,0.0,13.5,2.0,3.65,2,1,553.1,255.0,62.84
98,0,0,0.0,13.0,5.0,3.51,1,0,680.2,320.0,65.2
103,0,0,0.0,11.3,7.0,3.05,1,1,718.2,315.0,73.87
121,0,0,0.0,11.5,7.0,3.11,1,0,601.8,254.0,62.96
111,0,0,0.0,16.8,7.0,4.54,2,0,542.0,327.0,46.49
127,0,0,0.0,10.7,4.0,2.89,2,0,489.5,314.0,44.81
65,0,0,0.0,10.7,4.0,2.89,4,1,520.5,226.0,53.7
86,0,0,0.0,7.5,7.0,2.03,3,1,767.0,317.0,73.83999999999999
119,0,0,0.0,6.1,6.0,1.65,0,0,509.09999999999997,359.0,45.97
113,0,0,0.0,12.8,1.0,3.46,0,0,548.8,303.0,48.669999999999995
126,0,0,0.0,10.2,6.0,2.75,1,0,567.3,242.0,60.86
103,0,0,0.0,13.7,1.0,3.7,1,1,732.8999999999999,356.0,77.86999999999999
104,0,0,0.0,10.5,2.0,2.84,2,0,597.9000000000001,285.0,67.8
56,0,0,0.0,5.6,8.0,1.51,1,0,538.7,339.0,57.910000000000004
56,0,1,37.0,8.3,2.0,2.24,1,0,604.0999999999999,309.0,57.260000000000005
155,1,0,0.0,11.2,1.0,3.02,2,1,610.5,271.0,59.269999999999996
100,0,1,40.0,10.5,4.0,2.84,2,0,676.1,257.0,78.52
113,0,0,0.0,8.3,5.0,2.24,1,0,663.2,332.0,64.06
103,0,1,37.0,7.9,3.0,2.13,2,0,849.4999999999999,305.0,79.84
160,0,0,0.0,13.1,4.0,3.54,0,0,477.4,312.0,42.89
142,0,1,34.0,7.0,3.0,1.89,1,0,621.7,289.0,61.18
73,1,1,34.0,11.4,3.0,3.08,0,0,617.9,247.0,68.22
135,0,1,40.0,10.4,2.0,2.81,1,0,640.2,287.0,58.519999999999996
29,0,0,0.0,10.7,5.0,2.89,1,0,539.8,292.0,60.35
158,0,0,0.0,11.2,3.0,3.02,3,0,497.4,325.0,43.01
104,0,0,0.0,10.6,5.0,2.86,3,1,787.4000000000001,277.0,72.68
74,0,0,0.0,11.8,5.0,3.19,1,0,472.09999999999997,307.0,48.400000000000006
28,0,0,0.0,14.0,4.0,3.78,2,0,555.6,294.0,53.35
45,1,0,0.0,13.9,7.0,3.75,1,1,583.3,267.0,56.809999999999995
60,0,0,0.0,13.2,3.0,3.56,2,0,549.6,234.0,59.730000000000004
173,0,0,0.0,10.4,2.0,2.81,4,1,507.0,315.0,48.82
152,0,1,26.0,7.6,10.5,2.05,1,0,648.2,314.0,65.09
140,0,0,0.0,8.5,2.0,2.3,2,0,556.5,303.0,54.74999999999999
94,0,1,31.0,7.9,5.0,2.13,0,0,681.1,267.0,68.07
88,0,0,0.0,11.9,8.0,3.21,0,0,468.0,320.0,47.82
170,0,1,22.0,5.2,3.0,1.4,1,0,472.29999999999995,242.0,48.64
57,0,0,0.0,6.1,4.0,1.65,1,0,635.2,251.0,58.86
102,0,1,27.0,10.3,7.0,2.78,0,0,554.0,243.0,46.95
49,0,0,0.0,9.0,2.0,2.43,3,1,587.8000000000001,324.0,59.55
195,0,0,0.0,6.4,2.0,1.73,0,0,560.0,301.0,57.95
64,0,0,0.0,12.7,4.0,3.43,4,1,486.9,344.0,42.7
105,1,0,0.0,11.3,3.0,3.05,3,1,732.9,314.0,77.75999999999999
81,0,1,33.0,15.5,4.0,4.19,1,0,667.0,299.0,63.73
63,0,0,0.0,9.4,4.0,2.54,3,0,568.3,322.0,57.54
126,0,0,0.0,11.1,1.0,3.0,3,0,454.8,248.0,47.63
153,0,0,0.0,8.6,4.0,2.32,2,0,472.5,308.0,52.88999999999999
67,0,0,0.0,8.1,3.0,2.19,3,0,623.9,324.0,66.12
65,0,0,0.0,6.6,6.0,1.78,2,0,466.5,309.0,47.519999999999996
21,0,0,0.0,12.1,1.0,3.27,0,0,519.2,259.0,48.11000000000001
72,0,0,0.0,12.9,6.0,3.48,0,0,659.3999999999999,282.0,68.50999999999999
176,0,0,0.0,9.5,2.0,2.57,7,1,818.6999999999999,273.0,87.13
150,0,1,24.0,9.7,1.0,2.62,2,0,580.5,355.0,59.42
108,1,0,0.0,8.9,1.0,2.4,1,1,519.8,263.0,46.300000000000004
129,0,1,10.0,12.9,3.0,3.48,1,0,584.8,258.0,53.81
73,1,0,0.0,12.8,5.0,3.46,1,0,707.8,331.0,68.65
90,0,0,0.0,9.2,2.0,2.48,0,0,647.7,271.0,68.09
105,0,0,0.0,13.9,1.0,3.75,1,0,378.7,300.0,34.93
115,0,0,0.0,11.7,6.0,3.16,1,0,466.6,238.0,38.92
82,0,0,0.0,9.3,4.0,2.51,7,0,563.7,290.0,57.809999999999995
77,0,0,0.0,13.4,3.0,3.62,0,0,555.7,303.0,58.129999999999995
201,0,0,0.0,13.4,4.0,3.62,3,0,687.4000000000001,284.0,60.410000000000004
139,1,0,0.0,9.0,3.0,2.43,3,0,659.6999999999999,271.0,63.5
94,0,0,0.0,11.4,3.0,3.08,1,0,604.1,252.0,54.089999999999996
95,0,0,0.0,13.2,4.0,3.56,1,0,513.2,299.0,49.22
138,0,0,0.0,10.3,7.0,2.78,2,0,667.3,274.0,62.290000000000006
105,0,0,0.0,5.7,7.0,1.54,1,0,599.8,289.0,57.940000000000005
81,1,0,0.0,11.4,5.0,3.08,1,1,736.3,310.0,71.74
127,0,0,0.0,8.6,4.0,2.32,2,0,463.9,365.0,54.559999999999995
84,0,0,0.0,9.6,4.0,2.59,0,0,614.5,339.0,50.55
47,0,1,30.0,10.9,3.0,2.94,2,0,457.79999999999995,266.0,44.67
128,1,0,0.0,13.5,4.0,3.65,1,1,481.2,257.0,51.22
76,0,0,0.0,13.7,9.0,3.7,0,1,623.8,259.0,71.59
167,0,0,0.0,11.2,5.0,3.02,1,0,433.0,284.0,39.04
104,0,0,0.0,13.0,3.0,3.51,0,0,585.3,300.0,56.75
136,0,0,0.0,12.3,4.0,3.32,2,0,517.7,268.0,45.839999999999996
83,0,1,33.0,10.2,7.0,2.75,0,0,570.9,288.0,64.17999999999999
78,1,0,0.0,16.6,5.0,4.48,2,1,534.2,285.0,53.28999999999999
135,0,1,40.0,9.4,6.0,2.54,0,0,644.4,284.0,67.42999999999999
79,0,0,0.0,8.6,6.0,2.32,3,0,458.8,285.0,50.39
133,0,0,0.0,10.3,4.0,2.78,1,0,571.9,243.0,54.300000000000004
76,0,1,37.0,12.3,4.0,3.32,1,0,623.9000000000001,263.0,60.8
216,0,0,0.0,9.4,8.0,2.54,3,0,628.3,256.0,62.449999999999996
73,0,0,0.0,15.2,3.0,4.1,2,0,571.2,371.5,54.91
183,0,1,38.0,7.2,3.0,1.94,3,0,566.1,276.0,55.15
106,0,0,0.0,9.0,3.0,2.43,0,0,712.4,314.0,70.9
90,0,0,0.0,8.0,6.0,2.16,2,0,602.5,267.0,58.71
112,0,1,17.0,8.7,1.0,2.35,1,0,413.5,292.0,36.79
92,0,0,0.0,8.4,1.0,2.27,2,0,535.3,288.0,48.25
35,0,0,0.0,12.0,5.0,3.24,1,0,488.5,245.0,51.51
28,0,0,0.0,13.8,3.0,3.73,1,0,600.5,248.0,63.519999999999996
93,0,0,0.0,7.1,2.0,1.92,0,0,554.9,286.0,54.510000000000005
26,0,0,0.0,9.2,5.0,2.48,3,0,577.3,252.0,53.73
33,1,0,0.0,10.6,2.0,2.86,4,1,602.5,318.0,63.85999999999999
120,0,0,0.0,11.4,5.0,3.08,2,0,671.3,271.0,66.94
124,0,0,0.0,11.6,3.0,3.13,2,0,613.0999999999999,287.0,49.0
56,0,0,0.0,10.1,4.0,2.73,1,0,484.0,278.0,38.06
39,0,0,0.0,9.9,9.0,2.67,1,0,620.5999999999999,353.0,57.48
158,0,0,0.0,12.4,5.0,3.35,1,0,601.8,356.0,52.55
52,0,1,24.0,14.6,2.0,3.94,1,0,643.1999999999999,285.0,64.33000000000001
112,0,0,0.0,11.1,6.0,3.0,1,0,476.59999999999997,305.0,47.38999999999999
12,0,0,0.0,11.1,3.0,3.0,2,0,668.0999999999999,343.0,68.87
109,1,0,0.0,7.3,4.0,1.97,4,1,452.70000000000005,315.0,46.36
142,0,1,38.0,12.4,2.0,3.35,4,0,577.2,333.0,61.86
60,0,0,0.0,7.9,1.0,2.13,3,0,593.4,320.0,60.67
168,0,0,0.0,9.1,4.0,2.46,1,1,465.99999999999994,334.0,48.45
138,1,0,0.0,3.25,0.0,0.8899999999999992,3,1,503.1,305.0,62.120000000000005
88,0,0,0.0,9.8,5.0,2.65,1,0,592.4,284.0,52.22999999999999
119,0,0,0.0,12.1,5.0,3.27,1,0,465.1,356.0,55.0
31,0,0,0.0,11.0,4.0,2.97,3,0,645.1,301.0,64.56
102,0,0,0.0,11.4,5.0,3.08,0,0,381.95000000000005,277.0,39.435
149,0,1,25.0,10.7,3.0,2.89,1,1,524.5,298.0,53.49
138,0,0,0.0,5.2,3.0,1.4,4,0,541.5,297.0,59.15
118,0,0,0.0,12.5,4.0,3.38,0,0,635.2,329.0,61.12
222,0,1,34.0,4.9,5.0,1.32,4,0,560.8,241.0,58.980000000000004
130,0,0,0.0,12.3,1.0,3.32,0,0,613.3,284.0,56.57
140,0,0,0.0,12.3,8.0,3.32,4,1,402.41249999999997,270.0,43.71625
101,0,1,39.0,13.0,4.0,3.51,1,0,481.3,319.0,46.809999999999995
134,0,1,32.0,10.7,5.0,2.89,2,0,533.1,258.0,55.89
88,1,0,0.0,14.4,10.5,3.89,2,1,601.6,259.5,52.01
118,0,0,0.0,10.5,4.0,2.84,0,0,355.15000000000003,321.0,38.585
93,0,1,21.0,7.2,6.0,1.94,1,0,689.9,289.0,68.08
232,0,0,0.0,10.0,6.0,2.7,2,0,606.5,341.0,66.76
137,0,1,25.0,12.2,3.0,3.29,3,0,678.0999999999999,309.0,62.089999999999996
3,0,1,23.0,6.4,4.0,1.73,0,0,597.3,284.0,60.95
137,0,0,0.0,14.8,4.0,4.0,3,0,612.9,283.0,61.3
42,0,0,0.0,12.7,5.0,3.43,0,0,614.0,277.0,66.16
58,0,0,0.0,9.8,5.0,2.65,3,0,544.7,320.0,56.660000000000004
55,0,1,37.0,17.25,2.0,4.65,1,0,739.5999999999999,351.0,67.11999999999999
69,0,0,0.0,8.6,9.0,2.32,1,0,665.0999999999999,291.0,66.9
100,0,0,0.0,10.2,9.0,2.75,1,0,678.2,383.0,67.24
86,0,0,0.0,11.9,3.0,3.21,2,0,456.00000000000006,291.0,50.76
105,0,0,0.0,10.8,5.0,2.92,1,0,594.3,276.0,59.529999999999994
111,1,0,0.0,8.8,4.0,2.38,2,0,579.5,270.0,58.18
75,0,0,0.0,8.5,5.0,2.3,0,0,663.6,275.0,64.22
95,0,1,24.0,12.6,4.0,3.4,4,1,503.6,271.0,45.23
137,0,0,0.0,9.2,4.0,2.48,4,0,586.0,267.0,57.04
116,1,0,0.0,10.6,1.0,2.86,7,1,628.2,258.0,67.08
125,0,0,0.0,7.7,3.0,2.08,2,0,510.9,304.0,46.690000000000005
65,0,0,0.0,8.5,10.5,2.3,3,0,622.8,242.0,59.89999999999999
100,0,0,0.0,13.6,6.0,3.67,0,1,772.5,267.0,77.01
70,0,0,0.0,8.7,5.0,2.35,1,0,523.4,268.0,50.39
67,0,0,0.0,5.8,10.0,1.57,3,0,598.0,299.0,64.45
50,0,1,39.0,13.2,3.0,3.56,2,0,609.0,250.0,55.60999999999999
42,0,0,0.0,4.6,6.0,1.24,0,0,485.09999999999997,315.0,50.56
103,0,1,34.0,12.7,9.0,3.43,5,0,741.8,273.0,71.63
90,0,0,0.0,8.9,3.0,2.4,0,0,545.3000000000001,336.0,48.14999999999999
66,0,0,0.0,15.6,3.0,4.21,2,0,602.4000000000001,313.0,52.21
22,0,0,0.0,8.3,6.0,2.24,1,0,569.8,282.0,56.43000000000001
147,0,1,35.0,8.9,4.0,2.4,2,0,522.9,281.0,45.349999999999994
57,0,1,26.0,13.0,5.0,3.51,2,0,534.9,299.0,46.79
7,0,1,33.0,11.2,4.0,3.02,2,0,626.9000000000001,334.0,61.53
85,0,0,0.0,12.9,3.0,3.48,4,0,594.5,339.0,65.56
92,0,0,0.0,7.5,4.0,2.03,1,0,504.4,286.0,57.029999999999994
92,0,0,0.0,9.9,8.0,2.67,1,0,619.7,347.0,62.25
133,0,0,0.0,10.1,7.0,2.73,2,0,502.3,338.0,43.18000000000001
134,0,0,0.0,7.2,3.0,1.94,2,0,476.8,370.0,43.63
66,0,1,31.0,9.7,5.0,2.62,1,0,603.6999999999999,314.0,58.28
65,0,0,0.0,12.6,3.0,3.4,3,0,554.4,313.0,55.24
102,0,0,0.0,9.8,1.0,2.65,2,0,625.5,277.0,52.95
101,1,0,0.0,9.7,1.0,2.62,0,1,585.5,348.0,56.02
115,0,1,37.0,13.3,3.0,3.59,0,0,536.8,292.0,53.55
111,0,1,33.0,10.8,8.0,2.92,1,0,547.5,350.0,52.18
121,0,0,0.0,10.4,10.0,2.81,2,0,520.4000000000001,352.0,49.76
108,0,0,0.0,9.3,6.0,2.51,0,0,607.4,292.0,53.910000000000004
63,0,1,25.0,9.0,2.0,2.43,1,0,623.5999999999999,303.0,63.48
59,0,1,40.0,10.6,5.0,2.86,1,0,472.40000000000003,249.0,51.31
82,0,0,0.0,13.2,2.0,3.56,1,0,595.8,290.0,58.370000000000005
110,0,0,0.0,9.9,5.0,2.67,3,0,376.4,300.0,36.83
85,0,0,0.0,9.3,2.0,2.51,1,0,614.0999999999999,324.0,57.309999999999995
46,0,0,0.0,9.2,4.0,2.48,2,0,599.0999999999999,310.0,63.25
44,0,0,0.0,3.25,0.0,0.8899999999999992,0,0,567.8,240.0,58.589999999999996
171,0,0,0.0,12.5,4.0,3.38,1,0,596.0,275.0,58.269999999999996
88,0,1,37.0,9.5,5.0,2.57,2,0,628.2,305.0,60.480000000000004
169,0,0,0.0,7.7,2.0,2.08,2,0,502.4,277.0,58.34
48,0,0,0.0,12.1,2.0,3.27,1,0,618.1,264.0,59.83
65,0,0,0.0,6.7,3.0,1.81,3,0,385.9,291.0,34.05
53,0,0,0.0,9.7,6.0,2.62,1,0,583.4,270.0,56.669999999999995
72,0,1,27.0,7.8,4.0,2.11,1,0,620.0,283.0,51.98
100,0,0,0.0,7.9,3.0,2.13,2,0,629.6,261.0,55.910000000000004
82,0,0,0.0,11.6,3.0,3.13,3,0,642.5,348.0,61.69
71,0,0,0.0,8.1,7.0,2.19,3,0,511.70000000000005,314.0,47.64
103,0,0,0.0,9.9,2.0,2.67,1,0,569.2,315.0,61.68
87,0,0,0.0,13.2,3.0,3.56,1,0,596.6999999999999,243.0,61.82
116,0,0,0.0,9.0,10.5,2.43,2,1,733.6,273.0,74.81
140,0,0,0.0,10.7,3.0,2.89,1,0,660.3,283.0,68.75
93,0,0,0.0,11.5,4.0,3.11,3,0,622.5,334.0,62.3
90,0,0,0.0,12.8,3.0,3.46,0,0,571.4000000000001,338.0,63.059999999999995
130,0,0,0.0,11.6,3.0,3.13,1,0,609.7,262.0,61.50999999999999
121,1,0,0.0,10.4,3.0,2.81,2,0,557.4000000000001,314.0,56.08
94,1,1,39.0,7.0,3.0,1.89,0,0,435.7,299.0,38.95
76,0,0,0.0,14.4,3.0,3.89,0,0,529.7,270.0,56.0
69,0,0,0.0,16.0,2.0,4.32,1,0,498.2,330.0,48.21
117,0,1,35.0,12.4,5.0,3.35,1,0,602.9,308.0,59.35
70,0,0,0.0,5.7,7.0,1.54,1,1,825.5999999999999,326.0,89.8475
130,0,0,0.0,14.5,2.0,3.92,3,0,419.6,327.0,41.07
109,0,1,40.0,11.5,10.5,3.11,0,0,546.3,290.0,50.510000000000005
115,0,0,0.0,15.0,2.0,4.05,0,0,659.4,276.0,61.68
114,0,0,0.0,7.9,10.0,2.13,2,0,452.6,339.0,46.480000000000004
135,0,0,0.0,10.4,2.0,2.81,0,0,644.6,323.0,54.3
79,0,1,31.0,11.5,7.0,3.11,1,0,568.4,312.0,53.21000000000001
123,0,0,0.0,6.7,2.0,1.81,1,0,638.0999999999999,286.0,65.94000000000001
112,1,0,0.0,7.9,6.0,2.13,1,0,474.0,319.0,51.470000000000006
57,0,0,0.0,11.3,1.0,3.05,0,0,529.0,292.0,58.95
143,0,0,0.0,17.2,5.0,4.64,1,0,561.9,276.5,66.81
107,0,0,0.0,9.8,3.0,2.65,1,0,518.6,305.0,61.81
103,1,0,0.0,12.5,2.0,3.38,1,1,584.1,280.0,52.4
157,0,0,0.0,7.5,3.0,2.03,5,1,763.2,238.0,75.5
120,0,0,0.0,10.5,7.0,2.84,2,0,563.2,241.0,55.55
81,1,1,32.0,12.4,5.0,3.35,1,0,741.4,284.0,70.83
136,0,0,0.0,7.2,1.0,1.94,1,1,723.7,306.0,76.14000000000001
83,0,1,37.0,10.9,4.0,2.94,3,0,522.6,298.0,47.010000000000005
137,0,0,0.0,9.6,4.0,2.59,1,0,657.8000000000001,265.0,70.65
93,0,1,37.0,10.4,9.0,2.81,3,0,564.9,274.0,60.45
103,0,0,0.0,10.7,9.0,2.89,1,0,481.0,317.0,48.35
96,0,0,0.0,16.6,7.0,4.48,2,0,483.3,252.0,49.1
77,1,0,0.0,7.8,3.0,2.11,0,0,497.3,309.0,45.709999999999994
116,0,0,0.0,15.8,7.0,4.27,1,0,547.6,271.0,55.019999999999996
96,1,0,0.0,5.8,3.0,1.57,3,0,614.2,335.0,59.92000000000001
60,1,1,40.0,9.8,3.0,2.65,4,1,384.5,292.0,38.05
105,1,1,31.0,10.8,4.0,2.92,2,0,547.7,309.0,50.75999999999999
107,0,0,0.0,8.8,2.0,2.38,1,0,489.8,283.0,50.190000000000005
86,0,0,0.0,11.6,4.0,3.13,1,1,698.5,313.0,71.49
115,0,0,0.0,13.1,7.0,3.54,1,0,648.3,337.5,63.709999999999994
128,0,1,40.0,11.6,2.0,3.13,1,0,769.4000000000001,347.0,78.24
97,0,0,0.0,9.1,8.0,2.46,1,0,569.9,357.0,62.91
90,0,0,0.0,11.2,6.0,3.02,1,0,550.5999999999999,255.0,58.46
22,0,0,0.0,10.1,3.0,2.73,1,0,583.1,287.0,61.0
121,0,0,0.0,10.8,3.0,2.92,1,1,738.4000000000001,285.0,77.97999999999999
169,0,0,0.0,11.4,6.0,3.08,2,0,732.3,325.0,67.98
83,0,0,0.0,9.4,6.0,2.54,0,0,599.8,267.0,66.39999999999999
87,0,1,40.0,9.0,8.0,2.43,1,0,688.0,316.0,63.19
126,0,1,24.0,7.4,3.0,2.0,1,0,586.9,222.0,57.78
61,0,1,36.0,9.5,4.0,2.57,1,0,586.5,313.0,62.66
90,1,0,0.0,4.4,5.0,1.19,2,0,561.6,269.0,59.5
131,0,0,0.0,5.0,3.0,1.35,2,0,551.4000000000001,316.0,49.09
89,0,0,0.0,11.1,4.0,3.0,1,0,508.0,355.0,51.07
71,0,0,0.0,11.1,5.0,3.0,0,0,541.6,312.0,44.699999999999996
166,0,0,0.0,10.0,8.0,2.7,4,0,684.7,320.0,70.35000000000001
146,1,0,0.0,9.8,4.0,2.65,1,0,641.4,350.0,58.3
90,1,0,0.0,11.2,3.0,3.02,2,0,459.0,308.0,45.39
59,0,0,0.0,9.6,5.0,2.59,0,0,621.6,263.0,55.34
25,0,0,0.0,11.1,3.0,3.0,2,0,680.5,289.0,70.76
105,0,0,0.0,11.7,4.0,3.16,3,0,509.6,279.0,43.370000000000005
143,0,1,26.0,13.0,3.0,3.51,1,0,593.9000000000001,323.0,51.56
56,0,0,0.0,7.7,7.0,2.08,1,0,516.0,309.0,50.910000000000004
105,0,0,0.0,7.8,2.0,2.11,1,0,679.9,376.0,65.16
73,0,1,33.0,8.8,6.0,2.38,1,0,706.3,314.0,68.82
54,0,0,0.0,10.1,4.0,2.73,0,0,670.4,305.0,67.47
98,0,0,0.0,14.6,4.0,3.94,2,0,547.5,292.0,55.53
100,0,1,31.0,12.3,2.0,3.32,6,1,503.1,286.0,36.98
107,0,0,0.0,10.5,4.0,2.84,4,0,625.5,292.0,65.24
167,0,0,0.0,14.1,9.0,3.81,1,0,544.4,272.0,54.99
49,0,0,0.0,8.5,2.0,2.3,2,0,515.4,253.0,52.19
34,0,0,0.0,9.8,4.0,2.65,0,0,568.5999999999999,250.0,52.94
109,0,0,0.0,7.6,2.0,2.05,3,0,635.9000000000001,293.0,53.559999999999995
109,0,0,0.0,10.9,5.0,2.94,1,0,482.4,207.0,45.089999999999996
39,0,0,0.0,12.1,2.0,3.27,3,0,730.35,324.0,68.925
90,0,0,0.0,9.0,3.0,2.43,2,0,611.6,284.0,53.160000000000004
114,0,0,0.0,11.5,3.0,3.11,2,0,679.0,291.0,65.7
113,0,0,0.0,11.3,5.0,3.05,2,0,580.0,299.0,67.06
19,0,1,29.0,10.0,4.0,2.7,0,0,437.90000000000003,219.0,42.739999999999995
94,0,0,0.0,9.3,3.0,2.51,2,0,502.1,240.5,47.69
69,0,0,0.0,7.2,2.0,1.94,4,0,700.5,308.0,67.43
90,0,0,0.0,11.4,2.0,3.08,3,0,587.3,334.0,58.17
48,0,0,0.0,12.3,2.0,3.32,2,0,369.8,224.0,28.42
122,0,1,30.0,9.5,3.0,2.57,1,0,615.5,283.0,63.599999999999994
123,0,1,31.0,12.0,5.0,3.24,1,0,596.7,334.0,58.580000000000005
81,0,0,0.0,8.3,5.0,2.24,1,0,649.9000000000001,268.0,61.81
43,0,0,0.0,8.6,6.0,2.32,0,0,681.2,285.0,68.19000000000001
25,0,0,0.0,11.6,4.0,3.13,3,0,553.9,332.0,47.269999999999996
170,0,0,0.0,13.3,5.0,3.59,1,0,602.1,262.0,60.88
129,0,0,0.0,11.6,6.0,3.13,2,0,625.7,289.0,61.77000000000001
132,0,1,33.0,11.5,3.0,3.11,3,0,537.2,280.0,50.459999999999994
42,0,0,0.0,14.3,3.0,3.86,5,1,539.4,329.0,50.91
8,0,0,0.0,8.5,5.0,2.3,1,0,603.7,367.0,58.54
145,0,0,0.0,6.2,6.0,1.67,2,0,671.95,405.0,63.505
131,0,0,0.0,9.8,3.0,2.65,1,0,702.2,365.0,69.23
105,0,0,0.0,5.4,3.0,1.46,0,0,472.3,321.0,43.56999999999999
90,0,1,32.0,6.8,3.0,1.84,3,0,694.5,254.0,71.36
124,0,0,0.0,13.2,10.5,3.56,4,1,508.0,328.5,44.96
82,0,0,0.0,14.3,3.0,3.86,0,0,648.5,296.0,60.51
76,0,0,0.0,9.8,3.0,2.65,0,0,602.6,336.0,60.11
98,0,0,0.0,9.7,4.0,2.62,2,0,546.9,322.5,60.92
80,1,0,0.0,9.4,2.0,2.54,0,1,663.4,242.0,71.75
57,0,0,0.0,7.0,3.0,1.89,1,0,521.8,300.0,56.82
137,0,0,0.0,17.25,2.0,4.65,1,0,580.8,296.0,48.81
87,0,0,0.0,8.6,2.0,2.32,2,0,555.2,321.0,48.45
131,0,0,0.0,11.1,3.0,3.0,1,1,672.0,300.0,71.32
116,0,0,0.0,11.0,2.0,2.97,1,0,397.5,291.0,33.25
136,0,1,19.0,11.4,3.0,3.08,1,0,611.5,319.0,57.95
149,0,0,0.0,10.0,3.0,2.7,1,0,526.3000000000001,228.0,59.31
108,0,0,0.0,11.9,3.0,3.21,3,0,636.5999999999999,273.0,55.54
25,0,0,0.0,12.2,4.0,3.29,2,0,620.4000000000001,217.0,60.050000000000004
104,0,0,0.0,14.1,8.0,3.81,2,0,660.0,335.0,68.72
